empathy,augmented_flag,rationales,first_rationale,longest_rationale
1,0,Sorry to hear you're feeling this way|,Sorry to hear you're feeling this way,Sorry to hear you're feeling this way
0,0,,,
1,0,Hope you feel better|,Hope you feel better,Hope you feel better
0,0,,,
1,0,"What's special about you is that nobody is ever like you! Your personality, your being, your laugh, the lil things you do when people aren't around you are special|","What's special about you is that nobody is ever like you! Your personality, your being, your laugh, the lil things you do when people aren't around you are special","What's special about you is that nobody is ever like you! Your personality, your being, your laugh, the lil things you do when people aren't around you are special"
0,0,,,
0,0,,,
0,0,,,
1,0,Oh god yes. I know this feeling|,Oh god yes. I know this feeling,Oh god yes. I know this feeling
0,0,,,
0,0,,,
1,0,"the thing about puppies is that they'll always love you no matter what, give her lots of attention and love while you can|","the thing about puppies is that they'll always love you no matter what, give her lots of attention and love while you can","the thing about puppies is that they'll always love you no matter what, give her lots of attention and love while you can"
0,0,,,
0,0,,,
1,0,"Beautiful, I wish I could help you feel better.|I hope you can get a new one soon.|","Beautiful, I wish I could help you feel better.","Beautiful, I wish I could help you feel better."
1,0,"Tell them that you appreciate their support, but feel that you aren't sure if|","Tell them that you appreciate their support, but feel that you aren't sure if","Tell them that you appreciate their support, but feel that you aren't sure if"
0,0,,,
0,0,,,
1,0,I'm sorry.|,I'm sorry.,I'm sorry.
1,0,nobody can ultimately control the future anyway. Focus on today. It's the small things|,nobody can ultimately control the future anyway. Focus on today. It's the small things,nobody can ultimately control the future anyway. Focus on today. It's the small things
0,0,,,
0,0,,,
0,0,,,
1,0,It really is one of the worst feelings|,It really is one of the worst feelings,It really is one of the worst feelings
1,0,"You can reply to this if you need to vent or anything, I'm here for you dude|Don't attempt suicide. Please. For me. A stranger on the internet who cares more than you think.|","You can reply to this if you need to vent or anything, I'm here for you dude",Don't attempt suicide. Please. For me. A stranger on the internet who cares more than you think.
1,0,Good luck and I'm sorry|,Good luck and I'm sorry,Good luck and I'm sorry
1,0,"I wanna be lonely with you guys to|Here's one big lonely hug , squeeze hard might be the only one you get.|",I wanna be lonely with you guys to,"Here's one big lonely hug , squeeze hard might be the only one you get."
1,0,"I can only offer that you aren't alone, for what that's worth.|","I can only offer that you aren't alone, for what that's worth.","I can only offer that you aren't alone, for what that's worth."
0,0,,,
1,0,i just wish there was something we all could do..|,i just wish there was something we all could do..,i just wish there was something we all could do..
1,0,"I'm sorry your mental illness is having an affect like this, but the first step is admitting you want help which you've done so good job! I'll be rooting for you.|","I'm sorry your mental illness is having an affect like this, but the first step is admitting you want help which you've done so good job! I'll be rooting for you.","I'm sorry your mental illness is having an affect like this, but the first step is admitting you want help which you've done so good job! I'll be rooting for you."
0,0,,,
0,0,,,
1,0,"It might just be not seeing the success that is occurring, trust me it sucks as I am trying to get over it myself.|But no matter what I want you to succeed.|","It might just be not seeing the success that is occurring, trust me it sucks as I am trying to get over it myself.","It might just be not seeing the success that is occurring, trust me it sucks as I am trying to get over it myself."
0,0,,,
0,0,,,
1,0,Sorry.|,Sorry.,Sorry.
0,0,,,
0,0,,,
1,0,"'m not entirely certain what reaction you're getting, but I hope you'll give those around you a little slack if they can't be as openly receptive and caring as you need at first.|Perhaps try introducing A problem at a time, slowly, and seeing if they can get used to you also being a normal human with issues. Good luck!!|","'m not entirely certain what reaction you're getting, but I hope you'll give those around you a little slack if they can't be as openly receptive and caring as you need at first.","'m not entirely certain what reaction you're getting, but I hope you'll give those around you a little slack if they can't be as openly receptive and caring as you need at first."
0,0,,,
0,0,,,
1,0,I suppose I hope you have a better year next year|,I suppose I hope you have a better year next year,I suppose I hope you have a better year next year
0,0,,,
0,0,,,
1,0,"Dont do it man.|you need to keep pulling strong. Even of you dont believe it, things will get better.|",Dont do it man.,"you need to keep pulling strong. Even of you dont believe it, things will get better."
0,0,,,
1,0,"Stay safe anyway, wish you all the best.|","Stay safe anyway, wish you all the best.","Stay safe anyway, wish you all the best."
1,0,I know the feeling|,I know the feeling,I know the feeling
1,0,t's okay to have a shitty day. It's allowed to defeat you occasionally.|,t's okay to have a shitty day. It's allowed to defeat you occasionally.,t's okay to have a shitty day. It's allowed to defeat you occasionally.
1,0,I feel the exact same way as you do|If ever want to talk about PM|Don't be to hard on yourself everyone in the world is loved by someone.|,I feel the exact same way as you do,Don't be to hard on yourself everyone in the world is loved by someone.
0,0,,,
0,0,,,
0,0,,,
1,0,But I feel it. I'm there|,But I feel it. I'm there,But I feel it. I'm there
1,0,"If you cant find motivation in one thing, than find motivation in another. After all we're all gonna die one day, live your life as you want.|","If you cant find motivation in one thing, than find motivation in another. After all we're all gonna die one day, live your life as you want.","If you cant find motivation in one thing, than find motivation in another. After all we're all gonna die one day, live your life as you want."
1,0,I love you all.|,I love you all.,I love you all.
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,I feel the same way you do|,I feel the same way you do,I feel the same way you do
1,0,That's terrible|,That's terrible,That's terrible
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,same man I feel you|,same man I feel you,same man I feel you
1,0,I promise you out there there is someone who wants to love you.|There are always people who want to be your friend|I hope that you wanna talk more|,I promise you out there there is someone who wants to love you.,I promise you out there there is someone who wants to love you.
1,0,"Hopefully, the more you work with it, the easier it is to process and let go.|","Hopefully, the more you work with it, the easier it is to process and let go.","Hopefully, the more you work with it, the easier it is to process and let go."
1,0,"Please talk to me if you need it, it can save lives, in more ways than you'd think. Have a very merry Christmas, know you are not alone.|","Please talk to me if you need it, it can save lives, in more ways than you'd think. Have a very merry Christmas, know you are not alone.","Please talk to me if you need it, it can save lives, in more ways than you'd think. Have a very merry Christmas, know you are not alone."
0,0,,,
1,0,Hey uh do you want to talk it through PMs? I feel like having a convo would help you a bit.|,Hey uh do you want to talk it through PMs? I feel like having a convo would help you a bit.,Hey uh do you want to talk it through PMs? I feel like having a convo would help you a bit.
0,0,,,
1,0,Appreciate that you have someone to love|Sorry you feel that way.|,Appreciate that you have someone to love,Appreciate that you have someone to love
0,0,,,
1,0,"the road gets a little brighter. May you walk on warm sands, traveler.|","the road gets a little brighter. May you walk on warm sands, traveler.","the road gets a little brighter. May you walk on warm sands, traveler."
1,0,"what's up, and I won't stop responding , I promise. Trusting a stranger is difficult, but I'm here for you. So try to trust.|","what's up, and I won't stop responding , I promise. Trusting a stranger is difficult, but I'm here for you. So try to trust.","what's up, and I won't stop responding , I promise. Trusting a stranger is difficult, but I'm here for you. So try to trust."
1,0,"All day, every day. It's definitely not just you. <3|","All day, every day. It's definitely not just you. <3","All day, every day. It's definitely not just you. <3"
0,0,,,
0,0,,,
1,0,"I hope that would make each new day, if not better, at least consistent for you. Feel better soon, bud.|Honestly, I know it's not that easy a fix, and there will be more bumps to overcome. One of my larger problems is isolation and loneliness, and even having looked at places to go, I still haven't found the courage to put myself into a situation to meet people. But generating a simple starting point where you can do something easily achievable, even just through reading online about how to get started, can make you feel proactive and start to get you into a more productive feeling that maybe it won't be like that forever, and that there is a physical, tangible, mortal way to deal with the situation.|","I hope that would make each new day, if not better, at least consistent for you. Feel better soon, bud.","Honestly, I know it's not that easy a fix, and there will be more bumps to overcome. One of my larger problems is isolation and loneliness, and even having looked at places to go, I still haven't found the courage to put myself into a situation to meet people. But generating a simple starting point where you can do something easily achievable, even just through reading online about how to get started, can make you feel proactive and start to get you into a more productive feeling that maybe it won't be like that forever, and that there is a physical, tangible, mortal way to deal with the situation."
0,0,,,
1,0,I'm proud of you! Even though I don't know you|,I'm proud of you! Even though I don't know you,I'm proud of you! Even though I don't know you
1,0,This is great to read :) Good luck with your other midterms!|,This is great to read :) Good luck with your other midterms!,This is great to read :) Good luck with your other midterms!
1,0,I am so sorry you are experiencing this.|,I am so sorry you are experiencing this.,I am so sorry you are experiencing this.
1,0,"Hate to say it, but it sounds like you might have a bad dr.|","Hate to say it, but it sounds like you might have a bad dr.","Hate to say it, but it sounds like you might have a bad dr."
0,0,,,
0,0,,,
1,0,I know what you mean|,I know what you mean,I know what you mean
1,0,Hey i feel ya|,Hey i feel ya,Hey i feel ya
0,0,,,
0,0,,,
0,0,,,
1,0,"That pointless feeling, like 'why?' I hear you on that.|","That pointless feeling, like 'why?' I hear you on that.","That pointless feeling, like 'why?' I hear you on that."
1,0,";No matter how bad it gets, ending it is worse. You sure about that? >You can't survive suicide. You can.|",";No matter how bad it gets, ending it is worse. You sure about that? >You can't survive suicide. You can.",";No matter how bad it gets, ending it is worse. You sure about that? >You can't survive suicide. You can."
1,0,Any chance we could talk and let me know what has you down?|,Any chance we could talk and let me know what has you down?,Any chance we could talk and let me know what has you down?
1,0,I may just be a random stranger in the internet but you are definitely not a bother|,I may just be a random stranger in the internet but you are definitely not a bother,I may just be a random stranger in the internet but you are definitely not a bother
0,0,,,
0,0,,,
1,0,"Stop expecting so much from it (assuming). Just accept whatever that comes. Do your best. If not, you still have the rest of your life. College is about putting yourself in a better position in life after college. Everything else is extra. Take chances. If not, then note that you didn't. Do your best, you wount every day. Try to be social some days, otherdays you wount be. Talk to girls, some you wount talk to. It's aaaallll okay! Be free. Embrace the unknown!|","Stop expecting so much from it (assuming). Just accept whatever that comes. Do your best. If not, you still have the rest of your life. College is about putting yourself in a better position in life after college. Everything else is extra. Take chances. If not, then note that you didn't. Do your best, you wount every day. Try to be social some days, otherdays you wount be. Talk to girls, some you wount talk to. It's aaaallll okay! Be free. Embrace the unknown!","Stop expecting so much from it (assuming). Just accept whatever that comes. Do your best. If not, you still have the rest of your life. College is about putting yourself in a better position in life after college. Everything else is extra. Take chances. If not, then note that you didn't. Do your best, you wount every day. Try to be social some days, otherdays you wount be. Talk to girls, some you wount talk to. It's aaaallll okay! Be free. Embrace the unknown!"
0,0,,,
1,0,I'm sorry to hear how you're feeling right now|,I'm sorry to hear how you're feeling right now,I'm sorry to hear how you're feeling right now
1,0,I hope you are able to pass through this time and feel better.|,I hope you are able to pass through this time and feel better.,I hope you are able to pass through this time and feel better.
0,0,,,
0,0,,,
0,0,,,
1,0,"I'm sorry you're feeling lonely.|Do you want to vent about any of that stuff here? I may not know what to say, but I promise I'll read it.|",I'm sorry you're feeling lonely.,"Do you want to vent about any of that stuff here? I may not know what to say, but I promise I'll read it."
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,"We all are, and that's ok.|","We all are, and that's ok.","We all are, and that's ok."
1,0,Feel you bro.|,Feel you bro.,Feel you bro.
0,0,,,
0,0,,,
0,0,,,
1,0,It's always sunny above the clouds|,It's always sunny above the clouds,It's always sunny above the clouds
1,0,Hang there if you can.|,Hang there if you can.,Hang there if you can.
0,0,,,
0,0,,,
1,0,I'm sorry|,I'm sorry,I'm sorry
1,0,Good work.|,Good work.,Good work.
0,0,,,
1,0,I'm sure there are a lot of people here who could relate to you|,I'm sure there are a lot of people here who could relate to you,I'm sure there are a lot of people here who could relate to you
1,0,hell yes thats a win! Keep fighting and try running some laps. It'll make you feel great!|,hell yes thats a win! Keep fighting and try running some laps. It'll make you feel great!,hell yes thats a win! Keep fighting and try running some laps. It'll make you feel great!
0,0,,,
0,0,,,
1,0,"I'm here, and I haven't forgotten about you. I'm here to help!|","I'm here, and I haven't forgotten about you. I'm here to help!","I'm here, and I haven't forgotten about you. I'm here to help!"
0,0,,,
1,0,yeah a bulb and natural lighting help out a lot|,yeah a bulb and natural lighting help out a lot,yeah a bulb and natural lighting help out a lot
0,0,,,
1,0,"if anything i can do for you, OP, im right here.|","if anything i can do for you, OP, im right here.","if anything i can do for you, OP, im right here."
1,0,please PM me. I'll give you my cell if you want to talk. You are stronger than this worthless disease.|,please PM me. I'll give you my cell if you want to talk. You are stronger than this worthless disease.,please PM me. I'll give you my cell if you want to talk. You are stronger than this worthless disease.
0,0,,,
0,0,,,
1,0,Truer words have never been written|,Truer words have never been written,Truer words have never been written
1,0,"It really gets better overtime. Bad thoughts will come and it will pass,|","It really gets better overtime. Bad thoughts will come and it will pass,","It really gets better overtime. Bad thoughts will come and it will pass,"
0,0,,,
0,0,,,
1,0,I feel you.|,I feel you.,I feel you.
0,0,,,
0,0,,,
1,0,PM me if you want. Still here|,PM me if you want. Still here,PM me if you want. Still here
1,0,All the time.|,All the time.,All the time.
1,0,I hope you can start to feel better soon|,I hope you can start to feel better soon,I hope you can start to feel better soon
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,what if instead you used the energy to do something constructive. express yourself. do whatever you Need to do. you Want to cut. you dont need to|you can gain greater satisfaction doing something that fulfills you rather than damages you. its just a fact.|,what if instead you used the energy to do something constructive. express yourself. do whatever you Need to do. you Want to cut. you dont need to,what if instead you used the energy to do something constructive. express yourself. do whatever you Need to do. you Want to cut. you dont need to
0,0,,,
1,0,I know the feeling. It sucks|you know it's possible to feel that way and you can try to get energy from that. Hope it doesn't sound stupid. Stay strong.|,I know the feeling. It sucks,you know it's possible to feel that way and you can try to get energy from that. Hope it doesn't sound stupid. Stay strong.
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,"I know hard to not dwell on what lost but imagine what you could gain without them. Your life is yours, not your let them rule it.|","I know hard to not dwell on what lost but imagine what you could gain without them. Your life is yours, not your let them rule it.","I know hard to not dwell on what lost but imagine what you could gain without them. Your life is yours, not your let them rule it."
1,0,Hang in there!|You can get through this because you're stronger than this!|You can make it through cause the good will be worth it!|Lots of love!|,Hang in there!,You can get through this because you're stronger than this!
1,0,You are loved and you can get through this.|,You are loved and you can get through this.,You are loved and you can get through this.
0,0,,,
1,0,I hope you have a better rest of the day!|,I hope you have a better rest of the day!,I hope you have a better rest of the day!
1,0,"I just sent my support out, it should arrive in a few weeks|","I just sent my support out, it should arrive in a few weeks","I just sent my support out, it should arrive in a few weeks"
0,0,,,
1,0,Sending some good vibes and prayers your way! I hope you find the help you seek with your treatments and if this isn't what helps please don't ever stop looking.|Best of luck and please feel free to DM me when you need to vent about anything!|,Sending some good vibes and prayers your way! I hope you find the help you seek with your treatments and if this isn't what helps please don't ever stop looking.,Sending some good vibes and prayers your way! I hope you find the help you seek with your treatments and if this isn't what helps please don't ever stop looking.
0,0,,,
0,0,,,
1,0,"I hear you on that.|I know intellectually it's not true, and it's easy for me to say you don't deserve pain for small human mistakes like everyone makes, but believing it in my subconscious is harder.|",I hear you on that.,"I know intellectually it's not true, and it's easy for me to say you don't deserve pain for small human mistakes like everyone makes, but believing it in my subconscious is harder."
0,0,,,
0,0,,,
1,0,Hang in there.|Stick it out. You got this.|,Hang in there.,Stick it out. You got this.
0,0,,,
0,0,,,
1,0,Hey buddy you are not alone.|,Hey buddy you are not alone.,Hey buddy you are not alone.
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,"Those who fail the most, succeed the most.|","Those who fail the most, succeed the most.","Those who fail the most, succeed the most."
1,0,Sorry to hear that.|,Sorry to hear that.,Sorry to hear that.
1,0,"I know I'm just a stranger on the internet, but I'm here if you need to talk.|","I know I'm just a stranger on the internet, but I'm here if you need to talk.","I know I'm just a stranger on the internet, but I'm here if you need to talk."
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,I know how you feel|,I know how you feel,I know how you feel
0,0,,,
0,0,,,
1,0,I hope you continue on & keep fighting. I want to say things get better|I hope whatever's making you feel super down right now gets better & you find happiness.|if you ever need to talk myself & plenty others are always here!|,I hope you continue on & keep fighting. I want to say things get better,I hope whatever's making you feel super down right now gets better & you find happiness.
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,I remember this one! Keep fighting!|,I remember this one! Keep fighting!,I remember this one! Keep fighting!
1,0,"There are many, even easy, skills you can learn. You just need to find the ones that are fun to you!|I hope that are enough and dont give up too easily!|","There are many, even easy, skills you can learn. You just need to find the ones that are fun to you!","There are many, even easy, skills you can learn. You just need to find the ones that are fun to you!"
1,0,I feel you man.|I hope this makes you feel at least a little better|,I feel you man.,I hope this makes you feel at least a little better
1,0,So sorry for your loss|,So sorry for your loss,So sorry for your loss
0,0,,,
1,0,"thats great! doing things, even simple ones, like making your bed, can really help.|","thats great! doing things, even simple ones, like making your bed, can really help.","thats great! doing things, even simple ones, like making your bed, can really help."
1,0,"Hellow, is bad to|you know, even tho existence itself has no meaning, we can just try and take the best out of it as long as we can.|","Hellow, is bad to","you know, even tho existence itself has no meaning, we can just try and take the best out of it as long as we can."
0,0,,,
0,0,,,
1,0,"Yeah, I resonate with a lot of what you're saying. It's only on a place like here or a depression support group that you would find others that feel this way.|","Yeah, I resonate with a lot of what you're saying. It's only on a place like here or a depression support group that you would find others that feel this way.","Yeah, I resonate with a lot of what you're saying. It's only on a place like here or a depression support group that you would find others that feel this way."
1,0,I'm sorry for your pain.|,I'm sorry for your pain.,I'm sorry for your pain.
0,0,,,
1,0,"DM me anytime, my dude.|","DM me anytime, my dude.","DM me anytime, my dude."
1,0,"I totally feel you, you are not alone|","I totally feel you, you are not alone","I totally feel you, you are not alone"
1,0,"Feel better my friend, you are not alone.|","Feel better my friend, you are not alone.","Feel better my friend, you are not alone."
0,0,,,
1,0,If you need anyone I'm here. You don't have to pretend you're fine. But you deserve the best. You deserve to feel cared about and supported and loved. You are worth something to me.|,If you need anyone I'm here. You don't have to pretend you're fine. But you deserve the best. You deserve to feel cared about and supported and loved. You are worth something to me.,If you need anyone I'm here. You don't have to pretend you're fine. But you deserve the best. You deserve to feel cared about and supported and loved. You are worth something to me.
0,0,,,
1,0,"Let me know if you want to chat, I will listen.|I do hope you are feeling better|","Let me know if you want to chat, I will listen.","Let me know if you want to chat, I will listen."
0,0,,,
1,0,I know what you mean|,I know what you mean,I know what you mean
1,0,"Glad you didn't. Made you stronger, remember that. You will make it. One day at a time.|","Glad you didn't. Made you stronger, remember that. You will make it. One day at a time.","Glad you didn't. Made you stronger, remember that. You will make it. One day at a time."
0,0,,,
1,0,I'm sorry your situation at home is so difficult.|,I'm sorry your situation at home is so difficult.,I'm sorry your situation at home is so difficult.
0,0,,,
1,0,A good way to discuss this with them is in a quiet place over coffee or food. All the best to you.|,A good way to discuss this with them is in a quiet place over coffee or food. All the best to you.,A good way to discuss this with them is in a quiet place over coffee or food. All the best to you.
0,0,,,
1,0,"Hugs, hope things become better for you soon!|","Hugs, hope things become better for you soon!","Hugs, hope things become better for you soon!"
0,0,,,
0,0,,,
1,0,"Make yourself useful - clean your house and take care of your pets. After that start looking for another job and do not despair.|Recharge your batteries.Start working out,you|",Make yourself useful - clean your house and take care of your pets. After that start looking for another job and do not despair.,Make yourself useful - clean your house and take care of your pets. After that start looking for another job and do not despair.
0,0,,,
1,0,Because there'll be better days. I know you what you think. That it's bs but it's true|It may take years to come but there'll be a moment later where'll you say im happy that i didnt kill myself|,Because there'll be better days. I know you what you think. That it's bs but it's true,It may take years to come but there'll be a moment later where'll you say im happy that i didnt kill myself
1,0,"Please do whatever stuff that makes your feel your own worth. In your case, that's a good stuff. If you're in the path towards the positives, keep on walking. Good luck.|","Please do whatever stuff that makes your feel your own worth. In your case, that's a good stuff. If you're in the path towards the positives, keep on walking. Good luck.","Please do whatever stuff that makes your feel your own worth. In your case, that's a good stuff. If you're in the path towards the positives, keep on walking. Good luck."
0,0,,,
0,0,,,
1,0,I feel you|,I feel you,I feel you
0,0,,,
0,0,,,
1,0,I feel you man hope things get more positive for you. Sending good vibes.|,I feel you man hope things get more positive for you. Sending good vibes.,I feel you man hope things get more positive for you. Sending good vibes.
0,0,,,
1,0,"I know this feeling all too well.|One thing I feel like you really need to hear is that you deserve better, a lot better than what you've been getting|You're not worthless|you should be treated better, you should own a big piece of this world instead of being crushed by it.|",I know this feeling all too well.,"One thing I feel like you really need to hear is that you deserve better, a lot better than what you've been getting"
1,0,"I'm sorry dude. You aren't alone, I promise.|","I'm sorry dude. You aren't alone, I promise.","I'm sorry dude. You aren't alone, I promise."
0,0,,,
1,0,I'm so happy for you! This is definitely a good sign.|,I'm so happy for you! This is definitely a good sign.,I'm so happy for you! This is definitely a good sign.
0,0,,,
1,0,I feel ya.|,I feel ya.,I feel ya.
1,0,agree more|,agree more,agree more
1,0,i can relate|,i can relate,i can relate
1,0,Im sorry youre going through this OP.|,Im sorry youre going through this OP.,Im sorry youre going through this OP.
1,0,I understand your thought process|,I understand your thought process,I understand your thought process
1,0,"If you feel like you need someone to listen to you, I can be here.|","If you feel like you need someone to listen to you, I can be here.","If you feel like you need someone to listen to you, I can be here."
1,0,If you want someone to talk to I will be here. You can PM me if you want|,If you want someone to talk to I will be here. You can PM me if you want,If you want someone to talk to I will be here. You can PM me if you want
1,0,"Though I agree that the hamster wheel and rat-race pretty sucks, but I just don't see much alternative at this point if I want to keep doing what I do now...|","Though I agree that the hamster wheel and rat-race pretty sucks, but I just don't see much alternative at this point if I want to keep doing what I do now...","Though I agree that the hamster wheel and rat-race pretty sucks, but I just don't see much alternative at this point if I want to keep doing what I do now..."
0,0,,,
1,0,"Don't tell yourself that's it's going to be a shitty day. Literally force a smile, beat the thoughts in your head into submission.|","Don't tell yourself that's it's going to be a shitty day. Literally force a smile, beat the thoughts in your head into submission.","Don't tell yourself that's it's going to be a shitty day. Literally force a smile, beat the thoughts in your head into submission."
0,0,,,
1,0,I'm sorry you're feeling unwell.|,I'm sorry you're feeling unwell.,I'm sorry you're feeling unwell.
0,0,,,
1,0,Hope things get better for you|,Hope things get better for you,Hope things get better for you
1,0,You did the right thing|,You did the right thing,You did the right thing
0,0,,,
1,0,Being alone is difficult.|,Being alone is difficult.,Being alone is difficult.
1,0,Everyone has value. Everyone.|,Everyone has value. Everyone.,Everyone has value. Everyone.
0,0,,,
0,0,,,
0,0,,,
1,0,"everyone deserves to feel the best that they can. you dont want to suffer anymore and someday you wont! feel free to pm me, i'd be happy to be your pen-pal through all this <3|","everyone deserves to feel the best that they can. you dont want to suffer anymore and someday you wont! feel free to pm me, i'd be happy to be your pen-pal through all this <3","everyone deserves to feel the best that they can. you dont want to suffer anymore and someday you wont! feel free to pm me, i'd be happy to be your pen-pal through all this <3"
1,0,It won't kill you...if you need someone to talk to reach out to me. I go through the same shit|,It won't kill you...if you need someone to talk to reach out to me. I go through the same shit,It won't kill you...if you need someone to talk to reach out to me. I go through the same shit
0,0,,,
1,0,you are beautiful. pretty sure i've seen your username before|,you are beautiful. pretty sure i've seen your username before,you are beautiful. pretty sure i've seen your username before
1,0,"It's natural to be afraid of things changing. But when you feel ready to, these changes are for the better.|","It's natural to be afraid of things changing. But when you feel ready to, these changes are for the better.","It's natural to be afraid of things changing. But when you feel ready to, these changes are for the better."
1,0,you should be commended for carrying through.|,you should be commended for carrying through.,you should be commended for carrying through.
0,0,,,
1,0,"If you have people saying you're cute, though, then that's a big deal!|","If you have people saying you're cute, though, then that's a big deal!","If you have people saying you're cute, though, then that's a big deal!"
1,0,"Hello there, don't worry, you're not alone! It's good you are reaching out in a state of confusion, it's better in a way that it can help you get a grip of things again. Just know you're not alone for now and that I'd like to lend an ear if you feel comfortable to. We're in this together.|","Hello there, don't worry, you're not alone! It's good you are reaching out in a state of confusion, it's better in a way that it can help you get a grip of things again. Just know you're not alone for now and that I'd like to lend an ear if you feel comfortable to. We're in this together.","Hello there, don't worry, you're not alone! It's good you are reaching out in a state of confusion, it's better in a way that it can help you get a grip of things again. Just know you're not alone for now and that I'd like to lend an ear if you feel comfortable to. We're in this together."
1,0,I know the feeling. Time heals wounds brother.|,I know the feeling. Time heals wounds brother.,I know the feeling. Time heals wounds brother.
0,0,,,
1,0,Similar for me.|,Similar for me.,Similar for me.
1,0,even if it seems like there's no end in sight. You're going to be ok.|,even if it seems like there's no end in sight. You're going to be ok.,even if it seems like there's no end in sight. You're going to be ok.
1,0,I know how that is.|,I know how that is.,I know how that is.
0,0,,,
0,0,,,
0,0,,,
1,0,im happy that you woke up and read this comment! I hope you have a great day today|,im happy that you woke up and read this comment! I hope you have a great day today,im happy that you woke up and read this comment! I hope you have a great day today
0,0,,,
1,0,"I dont know what you are going through, but whatever it is, is it really THAT bad you feel the need to end your life?? Now just think about what all your friends and family will think once you are gone... they will be blaming themselves forever because they will feel like they are at fault because they didnt help you when you needed it most. Again idk what going through, but think of how many people are going through as worse or worse than you and still tough it out and make it through.|","I dont know what you are going through, but whatever it is, is it really THAT bad you feel the need to end your life?? Now just think about what all your friends and family will think once you are gone... they will be blaming themselves forever because they will feel like they are at fault because they didnt help you when you needed it most. Again idk what going through, but think of how many people are going through as worse or worse than you and still tough it out and make it through.","I dont know what you are going through, but whatever it is, is it really THAT bad you feel the need to end your life?? Now just think about what all your friends and family will think once you are gone... they will be blaming themselves forever because they will feel like they are at fault because they didnt help you when you needed it most. Again idk what going through, but think of how many people are going through as worse or worse than you and still tough it out and make it through."
1,0,Anything can happen in 2017. Happy new year to you and I hope this one won't be a waste|,Anything can happen in 2017. Happy new year to you and I hope this one won't be a waste,Anything can happen in 2017. Happy new year to you and I hope this one won't be a waste
1,0,"That's wonderful news, you should be proud of that progress.|","That's wonderful news, you should be proud of that progress.","That's wonderful news, you should be proud of that progress."
1,0,Don't sell your future short--you'll look back and realize there's a lot of crap in HS/college that you'll be glad to have behind you!!|,Don't sell your future short--you'll look back and realize there's a lot of crap in HS/college that you'll be glad to have behind you!!,Don't sell your future short--you'll look back and realize there's a lot of crap in HS/college that you'll be glad to have behind you!!
0,0,,,
0,0,,,
1,0,"I'm sorry you're feeling like that|I know it sounds grim as fuck, but if you broke the record for suicidal thoughts?|It also means you've broken the record for resisting suicidal thoughts, and that's something to be proud of - even if it doesn't feel like it just now|",I'm sorry you're feeling like that,"It also means you've broken the record for resisting suicidal thoughts, and that's something to be proud of - even if it doesn't feel like it just now"
1,0,I hope you're still here. It gets better.|,I hope you're still here. It gets better.,I hope you're still here. It gets better.
0,0,,,
1,0,please dont do this. i dont even know you but this post felt like a stab to my heart.|,please dont do this. i dont even know you but this post felt like a stab to my heart.,please dont do this. i dont even know you but this post felt like a stab to my heart.
0,0,,,
1,0,Do you need to talk or vent?|,Do you need to talk or vent?,Do you need to talk or vent?
0,0,,,
1,0,"Yes, you are not alone.|Kudos to you for being able to have good days! YOU SHOULD BE EXCITED! Keep enjoying those good days and there will begin to be more and more.|","Yes, you are not alone.",Kudos to you for being able to have good days! YOU SHOULD BE EXCITED! Keep enjoying those good days and there will begin to be more and more.
0,0,,,
